,r_id,resource,keff,ReacValue,p0,alpha,nearest_k
478,7,ap1000,1.1541449932739785,13355.773682881323,0.2,0.2486119166666667,1.15408
479,8,ap1000,1.156902376819784,13562.283211060025,0.2,0.2444567057134665,1.15674
480,4,ap1000,1.1550435041279352,13423.174414975305,0.2,0.4832929187223568,1.15484
481,5,ap1000,1.158528729821588,13683.625251658736,0.2,0.640534595161684,1.15826
482,6,ap1000,1.1526784048784655,13245.53355318246,0.2,0.6444299859855193,1.15256
483,7,ap1000,1.1534781897786472,13305.68632668293,0.2,0.5864586590424165,1.15332
484,8,ap1000,1.1563344249027805,13519.82796118211,0.2,0.499517956907063,1.15598
485,4,ap1000,1.1547110893708936,13398.25093869869,0.2,0.2923612638888889,1.15446
486,5,ap1000,1.1582460588461296,13662.5596640301,0.2,0.248611236111111,1.15788
487,6,ap1000,1.1523966680648128,13224.32390582387,0.2,0.2477896338194444,1.15218
488,7,ap1000,1.1531411479461298,13280.347182033254,0.2,0.2964308113611111,1.15294
489,8,ap1000,1.1560237059725018,13496.58360519928,0.2,0.2732796220569727,1.15598
490,4,ap1000,1.1542574010594893,13364.211563027178,0.2,0.3990222615694445,1.15408
491,5,ap1000,1.1577884783008598,13628.43742688009,0.2,0.4024455103515223,1.1575
492,6,ap1000,1.1519978693745188,13194.283897160898,0.2,0.3507464294583334,1.1518
493,7,ap1000,1.1526371897237555,13242.431450640352,0.2,0.4432350240756667,1.15256
494,8,ap1000,1.155563742511993,13462.151570611291,0.2,0.4045413021186552,1.15522
495,4,ap1000,1.1539065110711662,13337.86659443454,0.2,0.3086103679182889,1.1537
496,5,ap1000,1.1574065002948106,13599.932284354423,0.2,0.3359525119166668,1.15712
497,6,ap1000,1.151678669255822,13170.224760160903,0.2,0.2807388906744144,1.15142
498,7,ap1000,1.1522850202092785,13215.915987662533,0.2,0.3097357207361111,1.15218
499,8,ap1000,1.155146104242874,13430.864171468826,0.2,0.3673159798758221,1.15484
500,4,ap1000,1.1535548210677613,13311.445478215492,0.2,0.3093139871634794,1.15332
501,5,ap1000,1.1570274236733498,13571.625050581471,0.2,0.3334007224810501,1.15674
502,6,ap1000,1.1511621361912054,13131.263741122368,0.2,0.454294691835144,1.15104
503,7,ap1000,1.151847440129437,13182.94722366821,0.2,0.3848549514876376,1.1518
504,8,ap1000,1.154661525586439,13394.533563235183,0.2,0.4261905509541641,1.15446
505,4,ap1000,1.15322164826505,13286.400623467527,0.2,0.2930279707222222,1.15294
506,5,ap1000,1.1566883052991372,13546.285942487788,0.2,0.2982571453055556,1.15636
507,6,ap1000,1.150837262123826,13106.741247277789,0.2,0.2857291709583333,1.15066
508,7,ap1000,1.151847440129437,13182.94722366821,0.2,0.0,1.1518
509,8,ap1000,1.1543195516638882,13368.87618696617,0.2,0.3007686214166667,1.15408
510,4,ap1000,1.1525909347656809,13238.949757721482,0.2,0.5547172377916669,1.15256
511,5,ap1000,1.1560432518744752,13498.046169246494,0.2,0.5673293092894309,1.15598
512,6,ap1000,1.1503286890157034,13068.32477109951,0.2,0.4472938505915634,1.15028
513,7,ap1000,1.151559414432676,13161.232719142225,0.2,0.2533207535277776,1.15142
514,8,ap1000,1.1537650023101984,13327.237522572865,0.2,0.4877303022777778,1.1537
515,4,ap1000,1.151912630194672,13187.860451621142,0.2,0.5965739410807279,1.1518
516,5,ap1000,1.155272862713214,13440.362681812525,0.2,0.6775630266148893,1.15522
517,6,ap1000,1.1496449603849672,13016.62387445751,0.2,0.6013444421602494,1.14952
518,7,ap1000,1.150849285022532,13107.64901935692,0.2,0.6245641250166238,1.15066
519,8,ap1000,1.153053839113788,13273.78080033296,0.2,0.6254733477662645,1.15294
520,4,ap1000,1.1515977107863289,13164.120540220212,0.2,0.2769739739166666,1.15142
521,5,ap1000,1.154966275812633,13417.38534344638,0.2,0.2696454710477765,1.15484
522,6,ap1000,1.1496165353849672,13014.473155160887,0.2,0.025,1.14952
523,7,ap1000,1.150534241272532,13083.855818670452,0.2,0.2770833333333333,1.15028
524,8,ap1000,1.1530285724471212,13271.88034224878,0.2,0.0222222222222222,1.15294
525,4,ap1000,1.1512268852178398,13136.149542687584,0.2,0.3261438597089164,1.15104
526,5,ap1000,1.154564834230144,13387.28061410313,0.2,0.3530708729014825,1.15446
527,6,ap1000,1.1496165353849672,13014.473155160887,0.2,0.0,1.14952
528,7,ap1000,1.1500486659681302,13047.157951513009,0.2,0.4270671102916911,1.1499
529,8,ap1000,1.1530285724471212,13271.88034224878,0.2,0.0,1.15294
530,4,ap1000,1.1507720851546732,13101.819821638115,0.2,0.4000000555555555,1.15066
531,5,ap1000,1.1541311797082925,13354.73665543368,0.2,0.3814023938887313,1.15408
532,6,ap1000,1.1496165353849672,13014.473155160887,0.2,0.0,1.14952
