Hour,Wind,Solar,,
18312,0.223157503,1.60E-05,,
18313,0.244769252,1.74E-05,,
18314,0.253610167,1.70E-05,,
18315,0.266424762,1.72E-05,,
18316,0.279250513,1.72E-05,,
18317,0.268970357,1.74E-05,,
18318,0.24516648,1.81E-05,,
18319,0.219133832,1.88E-05,,
18320,0.191074738,1.87E-05,,
18321,0.165540902,0.009546526,,
18322,0.140193238,0.24971998,,
18323,0.093188976,0.552451401,,
18324,0.08135035,0.644107737,,
18325,0.086197294,0.690048371,,
18326,0.098942285,0.699961677,,
18327,0.103514157,0.711572352,,
18328,0.116160016,0.732388375,,
18329,0.131705953,0.731548212,,
18330,0.145243038,0.647535837,,
18331,0.158038647,0.251409059,,
18332,0.189878529,0.006839179,,
18333,0.265434385,1.44E-05,,
18334,0.340693962,1.43E-05,,
18335,0.416548491,1.42E-05,,
18336,0.471370235,1.66E-05,,
18337,0.508210047,2.20E-05,,
18338,0.539465207,1.59E-05,,
18339,0.574068469,1.43E-05,,
18340,0.579480373,1.42E-05,,
18341,0.581708936,1.49E-05,,
18342,0.576469565,1.54E-05,,
18343,0.577447628,1.51E-05,,
18344,0.575480449,1.49E-05,,
18345,0.58053538,0.01743913,,
18346,0.554616334,0.167176421,,
18347,0.502801148,0.317110279,,
18348,0.494451743,0.341338242,,
18349,0.504720768,0.329718235,,
18350,0.494917516,0.291837796,,
18351,0.475186199,0.268881203,,
18352,0.44956939,0.244104209,,
18353,0.422667147,0.240592927,,
18354,0.407450674,0.247034012,,
18355,0.381184193,0.176487369,,
18356,0.409322455,0.006549714,,
18357,0.532348072,1.47E-05,,
18358,0.577944176,1.54E-05,,
18359,0.591944936,1.61E-05,,
18360,0.579174823,1.53E-05,,
18361,0.547473008,1.54E-05,,
18362,0.510548649,1.47E-05,,
18363,0.479943992,1.61E-05,,
18364,0.417017241,1.67E-05,,
18365,0.368361068,1.59E-05,,
18366,0.328743554,1.54E-05,,
18367,0.293397365,1.66E-05,,
18368,0.251703632,1.76E-05,,
18369,0.217199153,0.015488905,,
18370,0.167658664,0.309976835,,
18371,0.092211019,0.668567112,,
18372,0.051161927,0.719943094,,
18373,0.06308763,0.70557057,,
18374,0.076200002,0.69005906,,
18375,0.100894465,0.689694611,,
18376,0.157032026,0.687194029,,
18377,0.233236043,0.62374614,,
18378,0.281477822,0.564143699,,
18379,0.314463608,0.252641952,,
18380,0.392596256,0.008075869,,
18381,0.55369265,0.000168712,,
18382,0.643564165,1.61E-05,,
18383,0.644590716,1.64E-05,,
18384,0.615126669,1.62E-05,,
18385,0.580288028,1.68E-05,,
18386,0.552800458,1.68E-05,,
18387,0.537857118,1.69E-05,,
18388,0.536184562,1.63E-05,,
18389,0.538421206,1.63E-05,,
18390,0.563219295,1.67E-05,,
18391,0.615304497,1.72E-05,,
18392,0.656339677,1.84E-05,,
18393,0.663021824,0.008147612,,
18394,0.631063196,0.100358486,,
18395,0.583938459,0.221432497,,
18396,0.589166493,0.240152783,,
18397,0.588501398,0.24806333,,
18398,0.588270022,0.250167821,,
18399,0.595189403,0.227813661,,
18400,0.593340649,0.235157387,,
18401,0.584861354,0.237682336,,
18402,0.582192518,0.232470688,,
18403,0.592692636,0.131428488,,
18404,0.625985252,0.005463727,,
18405,0.662147872,1.58E-05,,
18406,0.657745124,1.66E-05,,
18407,0.653616923,1.75E-05,,
18408,0.640562523,1.56E-05,,
18409,0.600098541,1.60E-05,,
18410,0.566803626,1.67E-05,,
18411,0.549401101,1.83E-05,,
18412,0.539553082,1.84E-05,,
18413,0.535679792,1.70E-05,,
18414,0.538773686,1.71E-05,,
18415,0.562519176,2.03E-05,,
18416,0.586320911,1.75E-05,,
18417,0.600107125,0.003583008,,
18418,0.606756896,0.05097596,,
18419,0.616837501,0.110658519,,
18420,0.614826174,0.127642038,,
18421,0.616054589,0.171171539,,
18422,0.620473286,0.192762162,,
18423,0.61670131,0.174364148,,
18424,0.612409833,0.140816905,,
18425,0.604919562,0.114184528,,
18426,0.582559292,0.099382057,,
18427,0.552867072,0.039918391,,
18428,0.514238943,0.002368705,,
18429,0.492203021,0.001574462,,
18430,0.477583578,0.001572904,,
18431,0.489474603,0.001575096,,
18432,0.468391729,0.001573111,,
18433,0.463640912,0.001574925,,
18434,0.436157149,0.001577078,,
18435,0.402509564,0.001575354,,
18436,0.396465449,0.001572823,,
18437,0.398970045,0.000429308,,
18438,0.412626057,1.75E-05,,
18439,0.403222791,1.65E-05,,
18440,0.355764423,1.68E-05,,
18441,0.326949626,0.005512039,,
18442,0.34909048,0.139264166,,
18443,0.378529398,0.33702443,,
18444,0.401825122,0.392436084,,
18445,0.421746583,0.387282334,,
18446,0.429450895,0.386055126,,
18447,0.463443557,0.368959875,,
18448,0.469588882,0.365929762,,
18449,0.456392114,0.365101594,,
18450,0.43039743,0.331278169,,
18451,0.336427253,0.218966161,,
18452,0.22047809,0.010814947,,
18453,0.19006994,1.54E-05,,
18454,0.178030898,1.54E-05,,
18455,0.201838386,1.60E-05,,
18456,0.259323531,1.69E-05,,
18457,0.304916873,1.47E-05,,
18458,0.328178454,1.64E-05,,
18459,0.317271408,1.46E-05,,
18460,0.30182642,1.49E-05,,
18461,0.305003251,1.46E-05,,
18462,0.322750344,1.54E-05,,
18463,0.325968345,1.55E-05,,
18464,0.330102697,1.54E-05,,
18465,0.333141494,0.027691776,,
18466,0.311809096,0.381284981,,
18467,0.260541025,0.710469022,,
18468,0.271320645,0.736263064,,
18469,0.285584839,0.735521071,,
18470,0.303846634,0.727176861,,
18471,0.308674238,0.72579383,,
18472,0.31142564,0.727889335,,
18473,0.325090626,0.707518135,,
18474,0.382720532,0.545543203,,
18475,0.470263847,0.203965261,,
18476,0.536226174,0.008309734,,
18477,0.578787176,1.46E-05,,
18478,0.575097529,1.79E-05,,
18479,0.579718731,1.63E-05,,
18480,0.578848621,1.55E-05,,
18481,0.568625517,1.66E-05,,
18482,0.557815596,1.66E-05,,
18483,0.546400665,1.63E-05,,
18484,0.53568418,1.56E-05,,
18485,0.53705873,1.49E-05,,
18486,0.546247652,1.51E-05,,
18487,0.566697505,1.44E-05,,
18488,0.580559235,1.50E-05,,
18489,0.548163663,0.015994522,,
18490,0.531279559,0.240200103,,
18491,0.572158951,0.381576419,,
18492,0.604397995,0.350763637,,
18493,0.605271419,0.347727702,,
18494,0.609126464,0.325904631,,
18495,0.61105142,0.277113354,,
18496,0.600499994,0.236785186,,
18497,0.584720964,0.227202771,,
18498,0.56264448,0.227006145,,
18499,0.521745559,0.164340774,,
18500,0.391500853,0.012734093,,
18501,0.298477372,1.58E-05,,
18502,0.261917541,1.64E-05,,
18503,0.234794567,1.65E-05,,
18504,0.2093389,1.75E-05,,
18505,0.181165015,1.69E-05,,
18506,0.160429972,1.70E-05,,
18507,0.151120192,1.64E-05,,
18508,0.147628072,1.67E-05,,
18509,0.142709864,1.58E-05,,
18510,0.160342622,1.57E-05,,
18511,0.176384773,1.64E-05,,
18512,0.188687485,1.61E-05,,
18513,0.187286333,0.026946028,,
18514,0.151965516,0.331647467,,
18515,0.110834219,0.645392961,,
18516,0.141562388,0.695239185,,
18517,0.162097452,0.699776222,,
18518,0.167225707,0.701658488,,
18519,0.164660193,0.694994009,,
18520,0.156529653,0.714031962,,
18521,0.141149453,0.748013948,,
18522,0.131174896,0.657992342,,
18523,0.120796555,0.261942746,,
18524,0.131910021,0.004988925,,
18525,0.16699221,1.38E-05,,
18526,0.210457143,1.48E-05,,
18527,0.255280335,1.48E-05,,
18528,0.307790583,1.52E-05,,
18529,0.353891041,1.49E-05,,
18530,0.414209812,1.52E-05,,
18531,0.468477017,1.43E-05,,
18532,0.506709395,1.52E-05,,
18533,0.514895866,1.76E-05,,
18534,0.528275513,1.80E-05,,
18535,0.527500591,1.69E-05,,
18536,0.520858343,1.73E-05,,
18537,0.524534108,0.036772359,,
18538,0.489381777,0.263510672,,
18539,0.414122312,0.455468661,,
18540,0.413952918,0.462991921,,
18541,0.419053256,0.450278338,,
18542,0.374980233,0.516268079,,
18543,0.320145681,0.626125945,,
18544,0.297348464,0.628960609,,
18545,0.309543432,0.599784488,,
18546,0.327071133,0.545069499,,
18547,0.342052521,0.244592366,,
18548,0.381603614,0.012661098,,
18549,0.478596346,1.64E-05,,
18550,0.557286551,1.61E-05,,
18551,0.590004166,1.90E-05,,
18552,0.594341902,1.72E-05,,
18553,0.565950449,1.67E-05,,
18554,0.540572929,1.68E-05,,
18555,0.492434822,1.74E-05,,
18556,0.424286273,1.66E-05,,
18557,0.389585345,1.61E-05,,
18558,0.325414908,1.73E-05,,
18559,0.267891151,1.63E-05,,
18560,0.235041606,1.87E-05,,
18561,0.231840978,0.022214879,,
18562,0.21751874,0.190355883,,
18563,0.176516964,0.327095496,,
18564,0.195281539,0.400403549,,
18565,0.231317437,0.437794393,,
18566,0.286720304,0.420785908,,
18567,0.350446809,0.366859621,,
18568,0.403917868,0.311138493,,
18569,0.480600861,0.22480568,,
18570,0.52315751,0.132885789,,
18571,0.592936081,0.061946163,,
18572,0.636965977,0.004539613,,
18573,0.669447662,1.64E-05,,
18574,0.69180923,1.63E-05,,
18575,0.686455739,1.67E-05,,
18576,0.670377496,1.51E-05,,
18577,0.639302892,2.14E-05,,
18578,0.56637112,1.84E-05,,
18579,0.521143179,1.66E-05,,
18580,0.507796439,1.49E-05,,
18581,0.524027825,1.45E-05,,
18582,0.575130945,1.48E-05,,
18583,0.624618808,1.51E-05,,
18584,0.658242091,1.65E-05,,
18585,0.652728453,0.007389816,,
18586,0.621934579,0.118229603,,
18587,0.589131264,0.195626497,,
18588,0.568777119,0.290591994,,
18589,0.549315306,0.391567579,,
18590,0.519672406,0.437317144,,
18591,0.51998075,0.38189598,,
18592,0.524969266,0.335511344,,
18593,0.520785418,0.326709463,,
18594,0.508547011,0.291980685,,
18595,0.512023806,0.137755923,,
18596,0.512031547,0.007516516,,
18597,0.533996975,1.58E-05,,
18598,0.555059091,1.52E-05,,
18599,0.575440555,1.57E-05,,
18600,0.563834211,1.60E-05,,
18601,0.54639888,1.58E-05,,
18602,0.473277197,1.76E-05,,
18603,0.436447753,1.42E-05,,
18604,0.440321344,1.51E-05,,
18605,0.425270547,1.37E-05,,
18606,0.436826554,1.40E-05,,
18607,0.452277367,1.56E-05,,
18608,0.490868445,1.55E-05,,
18609,0.521575547,0.017687179,,
18610,0.507422408,0.267698131,,
18611,0.46468456,0.453542597,,
18612,0.478910843,0.485598731,,
18613,0.511652941,0.395213489,,
18614,0.531400651,0.365653429,,
18615,0.542372021,0.343366823,,
18616,0.546060663,0.339667003,,
18617,0.534762195,0.346441756,,
18618,0.520789646,0.304521427,,
18619,0.544265481,0.144094953,,
18620,0.622462108,0.011408408,,
18621,0.646047575,2.08E-05,,
18622,0.643062066,2.08E-05,,
18623,0.642810855,2.11E-05,,
18624,0.643104042,2.18E-05,,
18625,0.632260541,2.19E-05,,
18626,0.603707826,2.12E-05,,
18627,0.583832125,2.17E-05,,
18628,0.56678892,2.46E-05,,
18629,0.56323087,2.27E-05,,
18630,0.577769741,2.80E-05,,
18631,0.591112778,3.14E-05,,
18632,0.589266554,2.31E-05,,
18633,0.58216176,0.006379331,,
18634,0.594850997,0.116477238,,
18635,0.616150291,0.250014985,,
18636,0.590426541,0.354547146,,
18637,0.571676435,0.417046057,,
18638,0.569955544,0.393052148,,
18639,0.58718065,0.333913854,,
18640,0.586911744,0.286516331,,
18641,0.579690276,0.253426525,,
18642,0.579326947,0.169477852,,
18643,0.603060946,0.102385709,,
18644,0.597486518,0.016035577,,
18645,0.579389356,1.95E-05,,
18646,0.596285844,1.42E-05,,
18647,0.598537971,1.42E-05,,
18648,0.573765908,1.40E-05,,
18649,0.533453365,1.44E-05,,
18650,0.506789744,1.46E-05,,
18651,0.476632713,1.54E-05,,
18652,0.431056876,1.47E-05,,
18653,0.405679204,1.49E-05,,
18654,0.369649861,2.28E-05,,
18655,0.334741945,2.08E-05,,
18656,0.301995367,1.62E-05,,
18657,0.261771936,0.044856312,,
18658,0.225110238,0.43377184,,
18659,0.215817024,0.713864872,,
18660,0.202240299,0.735508521,,
18661,0.181749679,0.765382727,,
18662,0.167275467,0.74835959,,
18663,0.154635933,0.743682526,,
18664,0.135686376,0.768302859,,
18665,0.116183503,0.77486267,,
18666,0.095402173,0.676002526,,
18667,0.084823518,0.246156413,,
18668,0.096366958,0.013803076,,
18669,0.135956917,1.38E-05,,
18670,0.202000609,1.51E-05,,
18671,0.272347005,1.63E-05,,
18672,0.31429189,1.55E-05,,
18673,0.333572074,1.55E-05,,
18674,0.370314442,1.59E-05,,
18675,0.397216079,1.56E-05,,
18676,0.428333853,1.61E-05,,
18677,0.443595711,1.59E-05,,
18678,0.464767811,2.12E-05,,
18679,0.487339243,1.80E-05,,
18680,0.491574041,3.53E-05,,
18681,0.478588178,0.043701166,,
18682,0.408267865,0.238846666,,
18683,0.396240063,0.313034844,,
18684,0.43860197,0.32823533,,
18685,0.500105509,0.325694791,,
18686,0.51002562,0.337729065,,
18687,0.50267342,0.327068491,,
18688,0.50097781,0.30516249,,
18689,0.511260085,0.253421702,,
18690,0.532415994,0.152566698,,
18691,0.546512735,0.060007344,,
18692,0.567477629,0.008325433,,
18693,0.583420141,1.59E-05,,
18694,0.576602003,1.50E-05,,
18695,0.579303709,1.55E-05,,
18696,0.579204747,1.64E-05,,
18697,0.578969679,1.71E-05,,
18698,0.569728454,1.76E-05,,
18699,0.556934572,1.54E-05,,
18700,0.5436725,1.84E-05,,
18701,0.5344897,1.46E-05,,
18702,0.517898414,1.69E-05,,
18703,0.504152885,2.05E-05,,
18704,0.474083489,2.49E-05,,
18705,0.459902655,0.027245685,,
18706,0.431512993,0.160318386,,
18707,0.357332495,0.32157976,,
18708,0.325754069,0.41808555,,
18709,0.325644419,0.424516763,,
18710,0.315350179,0.439591379,,
18711,0.327965206,0.427391624,,
18712,0.33433454,0.360365337,,
18713,0.353702418,0.270034128,,
18714,0.381851855,0.190713293,,
18715,0.396215944,0.070659626,,
18716,0.433373869,0.002811593,,
18717,0.487972335,1.71E-05,,
18718,0.532111948,1.66E-05,,
18719,0.552763112,1.66E-05,,
18720,0.557273938,1.60E-05,,
18721,0.572180766,1.67E-05,,
18722,0.562944463,1.63E-05,,
18723,0.554813876,1.65E-05,,
18724,0.562660831,1.77E-05,,
18725,0.553512655,1.70E-05,,
18726,0.542148063,1.80E-05,,
18727,0.534484268,1.86E-05,,
18728,0.532761515,1.99E-05,,
18729,0.538085593,0.019841071,,
18730,0.525597559,0.13262024,,
18731,0.520016347,0.265928948,,
18732,0.54205365,0.323596187,,
18733,0.550232711,0.338102021,,
18734,0.549684295,0.356036748,,
18735,0.559662229,0.340624342,,
18736,0.557475127,0.358432838,,
18737,0.541004518,0.335456056,,
18738,0.526410699,0.294313774,,
18739,0.520244156,0.165855407,,
18740,0.515750069,0.009440988,,
18741,0.527375354,1.39E-05,,
18742,0.549127762,1.47E-05,,
18743,0.559915892,1.43E-05,,
18744,0.545174225,1.41E-05,,
18745,0.516362619,1.50E-05,,
18746,0.504073667,1.55E-05,,
18747,0.501454239,1.49E-05,,
18748,0.481349873,1.53E-05,,
18749,0.45438365,1.51E-05,,
18750,0.438845354,1.49E-05,,
18751,0.42366246,1.42E-05,,
18752,0.409494351,1.54E-05,,
18753,0.406568785,0.025908004,,
18754,0.41820521,0.252898287,,
18755,0.386470331,0.485415679,,
18756,0.37125864,0.524921813,,
18757,0.442583772,0.539601646,,
18758,0.558500867,0.45055812,,
18759,0.617899196,0.348798869,,
18760,0.635521843,0.31935389,,
18761,0.63486264,0.311462285,,
18762,0.647476449,0.237543677,,
18763,0.657686572,0.075903769,,
18764,0.652835185,0.004818693,,
18765,0.673984637,2.33E-05,,
18766,0.673778477,2.33E-05,,
18767,0.667342465,2.46E-05,,
18768,0.658256875,2.58E-05,,
18769,0.637694256,2.60E-05,,
18770,0.614747849,2.52E-05,,
18771,0.610571156,2.62E-05,,
18772,0.596713958,2.74E-05,,
18773,0.590415627,2.43E-05,,
18774,0.596331512,2.88E-05,,
18775,0.613548283,2.91E-05,,
18776,0.6185624,3.13E-05,,
18777,0.62706408,0.014554021,,
18778,0.594481901,0.126729995,,
18779,0.556905383,0.203486798,,
18780,0.53810268,0.218881733,,
18781,0.537143983,0.277463331,,
18782,0.523070651,0.292685014,,
18783,0.512364064,0.316404975,,
18784,0.50217539,0.332462176,,
18785,0.500245595,0.322253298,,
18786,0.509547979,0.283106341,,
18787,0.525345822,0.142995109,,
18788,0.492133201,0.019314635,,
18789,0.526507711,2.24E-05,,
18790,0.568543639,2.43E-05,,
18791,0.588546487,2.44E-05,,
18792,0.584847816,2.50E-05,,
18793,0.553060902,2.26E-05,,
18794,0.546641526,2.23E-05,,
18795,0.518392372,2.16E-05,,
18796,0.490949322,2.28E-05,,
18797,0.402544604,2.32E-05,,
18798,0.347636829,2.45E-05,,
18799,0.335048541,2.43E-05,,
18800,0.356228011,2.33E-05,,
18801,0.378045907,0.034091953,,
18802,0.347007019,0.313864446,,
18803,0.323287213,0.462134097,,
18804,0.332773329,0.503880456,,
18805,0.337809628,0.490303551,,
18806,0.340854693,0.504584717,,
18807,0.330747623,0.493435018,,
18808,0.346601048,0.471968403,,
18809,0.367768888,0.458873309,,
18810,0.393820563,0.383939511,,
18811,0.42824013,0.202263191,,
18812,0.463545555,0.022039878,,
18813,0.500297015,1.40E-05,,
18814,0.525536149,1.52E-05,,
18815,0.512639904,1.65E-05,,
18816,0.496900115,1.48E-05,,
18817,0.477611677,1.45E-05,,
18818,0.444158677,1.46E-05,,
18819,0.406095918,1.50E-05,,
18820,0.345238671,1.56E-05,,
18821,0.305050002,1.61E-05,,
18822,0.287984012,1.86E-05,,
18823,0.308069022,1.58E-05,,
18824,0.335611971,1.61E-05,,
18825,0.344366918,0.011909086,,
18826,0.322445333,0.097272856,,
18827,0.277570768,0.184992057,,
18828,0.234409509,0.276875232,,
18829,0.19198646,0.367557778,,
18830,0.173789028,0.449389219,,
18831,0.152697498,0.429125974,,
18832,0.161887306,0.410852009,,
18833,0.164205639,0.371864399,,
18834,0.166908583,0.231971209,,
18835,0.167531354,0.083406018,,
18836,0.166076896,0.006699198,,
18837,0.155724058,1.59E-05,,
18838,0.149897625,1.58E-05,,
18839,0.142739019,1.59E-05,,
18840,0.124811993,1.60E-05,,
18841,0.120372973,1.69E-05,,
18842,0.11812057,1.59E-05,,
18843,0.115990356,1.61E-05,,
18844,0.112883837,1.59E-05,,
18845,0.109287014,1.62E-05,,
18846,0.109292616,1.63E-05,,
18847,0.108589034,1.65E-05,,
18848,0.09782171,1.59E-05,,
18849,0.101160189,0.006569091,,
18850,0.089012631,0.04105442,,
18851,0.083825115,0.110105675,,
18852,0.065797747,0.197833109,,
18853,0.076807666,0.265935008,,
18854,0.089586535,0.278827623,,
18855,0.110799301,0.298762668,,
18856,0.134895325,0.287201758,,
18857,0.153166895,0.24904085,,
18858,0.167936084,0.205605543,,
18859,0.177670486,0.077623982,,
18860,0.170511846,0.005130927,,
18861,0.16952612,1.64E-05,,
18862,0.178954228,1.71E-05,,
18863,0.198567713,1.66E-05,,
18864,0.228906923,1.67E-05,,
18865,0.272570064,1.71E-05,,
18866,0.353931935,1.71E-05,,
18867,0.365469071,1.71E-05,,
18868,0.379813388,1.53E-05,,
18869,0.409147736,1.94E-05,,
18870,0.407619279,1.93E-05,,
18871,0.394942485,1.99E-05,,
18872,0.372311773,2.08E-05,,
18873,0.383615723,0.008419783,,
18874,0.408031021,0.062611956,,
18875,0.466846054,0.141893746,,
18876,0.520778792,0.262476505,,
18877,0.560026917,0.336940632,,
18878,0.579861761,0.378657103,,
18879,0.60698068,0.317249388,,
18880,0.632035813,0.252762415,,
18881,0.646959739,0.210601512,,
18882,0.644385175,0.16694801,,
18883,0.63986284,0.074585756,,
18884,0.635461087,0.004364002,,
18885,0.639347596,1.60E-05,,
18886,0.61989792,1.63E-05,,
18887,0.625167496,1.71E-05,,
18888,0.628038068,1.62E-05,,
18889,0.639482967,1.65E-05,,
18890,0.635556443,1.66E-05,,
18891,0.628378257,1.69E-05,,
18892,0.609663464,1.65E-05,,
18893,0.600049467,1.59E-05,,
18894,0.603749601,1.88E-05,,
18895,0.588269858,1.76E-05,,
18896,0.570631798,2.73E-05,,
18897,0.540958832,0.052428342,,
18898,0.475574291,0.310309557,,
18899,0.455662302,0.46400894,,
18900,0.391987662,0.588869823,,
18901,0.31076193,0.635497353,,
18902,0.294056258,0.665074826,,
18903,0.305145506,0.631503887,,
18904,0.3272537,0.590764861,,
18905,0.317108141,0.617603358,,
18906,0.301274514,0.608439966,,
18907,0.301008916,0.357411556,,
18908,0.287031017,0.034143368,,
18909,0.348185637,1.53E-05,,
18910,0.421787081,1.64E-05,,
18911,0.469231441,1.68E-05,,
18912,0.487826116,1.56E-05,,
18913,0.518588075,1.49E-05,,
18914,0.509337626,1.59E-05,,
18915,0.495917088,1.68E-05,,
18916,0.462519677,1.68E-05,,
18917,0.432224453,1.65E-05,,
18918,0.387639763,1.81E-05,,
18919,0.348564036,1.91E-05,,
18920,0.343772578,4.46E-05,,
18921,0.309593584,0.065221527,,
18922,0.266256154,0.434434893,,
18923,0.19527407,0.608729073,,
18924,0.205802903,0.636956757,,
18925,0.243576338,0.668568281,,
18926,0.327313918,0.679360777,,
18927,0.402484729,0.611946303,,
18928,0.436387421,0.53577705,,
18929,0.448541829,0.469047403,,
18930,0.44693977,0.387484981,,
18931,0.423520749,0.162440205,,
18932,0.386028988,0.017557793,,
18933,0.421992887,1.30E-05,,
18934,0.463081064,1.40E-05,,
18935,0.47584079,1.43E-05,,
18936,0.487210933,1.54E-05,,
18937,0.510006967,1.51E-05,,
18938,0.504590765,1.47E-05,,
18939,0.466765589,1.62E-05,,
18940,0.396122698,1.76E-05,,
18941,0.337523151,1.54E-05,,
18942,0.290525948,1.67E-05,,
18943,0.267821817,1.52E-05,,
18944,0.284532936,1.70E-05,,
18945,0.342531141,0.012324943,,
18946,0.356285393,0.075793053,,
18947,0.345270737,0.151538479,,
18948,0.304732131,0.233565886,,
18949,0.226373717,0.349052389,,
18950,0.182284998,0.405778286,,
18951,0.154564523,0.419052958,,
18952,0.141688542,0.32850465,,
18953,0.153427652,0.294034393,,
18954,0.190344916,0.215622517,,
18955,0.222427402,0.093612888,,
18956,0.24761689,0.010235919,,
18957,0.28339056,1.48E-05,,
18958,0.329417274,1.57E-05,,
18959,0.37872369,1.62E-05,,
18960,0.395849823,1.51E-05,,
18961,0.394042349,1.48E-05,,
18962,0.410595744,1.48E-05,,
18963,0.417172359,1.51E-05,,
18964,0.40795195,1.54E-05,,
18965,0.406645434,1.71E-05,,
18966,0.36728685,1.48E-05,,
18967,0.311430642,1.55E-05,,
18968,0.251422247,2.99E-05,,
18969,0.230532598,0.029107594,,
18970,0.223096987,0.2625279,,
18971,0.224046798,0.450694595,,
18972,0.25018117,0.469475153,,
18973,0.283705579,0.456566934,,
18974,0.282462451,0.489275565,,
18975,0.33978614,0.479265181,,
18976,0.415776162,0.391187994,,
18977,0.471533279,0.333244611,,
18978,0.533231907,0.271133399,,
18979,0.592228722,0.121996833,,
18980,0.590903774,0.024397634,,
18981,0.577117885,1.65E-05,,
18982,0.507810749,1.89E-05,,
18983,0.512169981,1.73E-05,,
18984,0.550685905,2.03E-05,,
18985,0.506656121,1.83E-05,,
18986,0.517437568,1.62E-05,,
18987,0.4879182,1.66E-05,,
18988,0.484297834,1.61E-05,,
18989,0.508649238,1.54E-05,,
18990,0.510121471,1.87E-05,,
18991,0.533364784,1.82E-05,,
18992,0.534727185,0.000145124,,
18993,0.509757562,0.094727181,,
18994,0.408365839,0.500543372,,
18995,0.350083101,0.692841145,,
18996,0.327876722,0.710332406,,
18997,0.248292751,0.760511502,,
18998,0.167110968,0.771310188,,
18999,0.121717916,0.792745228,,
19000,0.109966574,0.801882648,,
19001,0.115026304,0.79947793,,
19002,0.138757007,0.756434037,,
19003,0.160475358,0.450830157,,
19004,0.164716851,0.050742421,,
19005,0.225779247,1.44E-05,,
19006,0.337497939,1.51E-05,,
19007,0.431304682,1.48E-05,,
19008,0.489669889,1.58E-05,,
19009,0.532800305,1.64E-05,,
19010,0.543816623,1.60E-05,,
19011,0.540058583,1.63E-05,,
19012,0.520057819,1.64E-05,,
19013,0.488456098,1.61E-05,,
19014,0.478874197,2.21E-05,,
19015,0.458385952,1.59E-05,,
19016,0.436892083,0.000214879,,
19017,0.407750026,0.125379496,,
19018,0.326285414,0.6003064,,
19019,0.24554618,0.783650006,,
19020,0.240022335,0.798081428,,
19021,0.205397051,0.804943415,,
19022,0.160558274,0.781959459,,
19023,0.119353693,0.782674658,,
19024,0.088504725,0.782878693,,
19025,0.084260429,0.781622671,,
19026,0.093276988,0.730352953,,
19027,0.103990068,0.435304391,,
19028,0.120889225,0.049555722,,
19029,0.159497942,1.36E-05,,
19030,0.230349227,1.56E-05,,
19031,0.286148825,1.47E-05,,
19032,0.340209558,1.50E-05,,
19033,0.385405522,1.48E-05,,
19034,0.422241531,1.94E-05,,
19035,0.464959952,1.46E-05,,
19036,0.513863722,1.56E-05,,
19037,0.531823563,1.55E-05,,
19038,0.531038742,1.70E-05,,
19039,0.530600024,1.58E-05,,
19040,0.534715165,0.000194234,,
19041,0.523855224,0.07058681,,
19042,0.481741163,0.302877884,,
19043,0.480348443,0.413887063,,
19044,0.498091875,0.418833587,,
19045,0.496589363,0.412146903,,
19046,0.490031961,0.421263825,,
19047,0.486231925,0.459326932,,
19048,0.494372988,0.48088476,,
19049,0.51683206,0.46858063,,
19050,0.538664493,0.432359588,,
19051,0.553405895,0.26853944,,
19052,0.551735883,0.026688797,,
19053,0.58262448,1.42E-05,,
19054,0.604916724,1.51E-05,,
19055,0.601207386,1.61E-05,,
19056,0.585854097,1.44E-05,,
19057,0.569531985,1.52E-05,,
19058,0.562037031,1.53E-05,,
19059,0.552112595,1.59E-05,,
19060,0.53072538,1.51E-05,,
19061,0.507954223,1.67E-05,,
19062,0.495166895,2.03E-05,,
19063,0.474378055,1.51E-05,,
19064,0.441296178,0.000131808,,
19065,0.393113869,0.069634151,,
19066,0.315367997,0.322275482,,
19067,0.238159631,0.495824511,,
19068,0.189156179,0.588479436,,
19069,0.152365015,0.616546764,,
19070,0.122508893,0.643445994,,
19071,0.122832589,0.663250169,,
19072,0.11178817,0.687324514,,
19073,0.141279569,0.676257025,,
19074,0.17399893,0.580386295,,
19075,0.213953448,0.343762713,,
19076,0.252941896,0.040303928,,
19077,0.311516644,1.37E-05,,
19078,0.374323278,1.47E-05,,
19079,0.40749675,1.72E-05,,
19080,0.434647599,1.49E-05,,
19081,0.44157012,1.62E-05,,
19082,0.412938201,1.57E-05,,
19083,0.406200979,1.61E-05,,
19084,0.38836307,1.60E-05,,
19085,0.364186363,1.73E-05,,
19086,0.323246354,1.61E-05,,
19087,0.269958329,1.56E-05,,
19088,0.238026734,2.92E-05,,
19089,0.209075173,0.045769017,,
19090,0.180488128,0.246404956,,
19091,0.192150314,0.352310224,,
19092,0.198072421,0.428922031,,
19093,0.197222619,0.491627006,,
19094,0.19327118,0.520263467,,
19095,0.191838414,0.54935647,,
19096,0.201194319,0.536541545,,
19097,0.220709086,0.433170786,,
19098,0.266120817,0.367501027,,
19099,0.318078223,0.178207709,,
19100,0.367255995,0.014476274,,
19101,0.412595065,1.38E-05,,
19102,0.418645757,1.48E-05,,
19103,0.395774688,1.49E-05,,
19104,0.359899669,1.53E-05,,
19105,0.338860009,1.56E-05,,
19106,0.321581609,1.59E-05,,
19107,0.298041144,1.68E-05,,
19108,0.319044771,1.63E-05,,
19109,0.329858277,1.53E-05,,
19110,0.376746038,1.57E-05,,
